order_id,product_id,quantity,price
2603,40,2,74.19
2603,8,2,150.84
2604,34,3,67.29
2604,28,2,109.83
2604,29,3,101.4
2605,16,1,33.19
2605,5,3,120.93
2605,35,2,126.81
2606,26,3,69.82
2606,24,2,126.43
2607,29,2,124.95
2607,50,1,186.07
2607,19,1,150.7
2607,50,3,33.71
2608,50,3,132.34
2608,13,2,78.12
2608,27,2,88.36
2608,33,3,24.06
2609,37,1,156.31
2610,19,1,83.55
2610,8,1,52.3
2610,9,1,105.21
2610,30,3,123.93
2611,27,1,149.19
2612,11,1,149.23
2612,19,2,187.88
2612,15,2,61.33
2613,7,2,112.26
2614,18,2,51.81
2615,11,3,60.31
2615,31,1,179.92
2615,23,1,53.12
2616,35,3,77.94
2616,28,3,99.58
2616,19,2,38.74
2616,21,3,120.61
2617,17,3,89.63
2617,26,3,141.79
2617,38,2,158.57
2618,26,3,68.64
2618,39,3,183.92
2619,11,3,20.79
2620,27,1,190.06
2620,12,1,152.13
2620,31,3,160.88
2621,43,1,90.48
2622,36,2,97.1
2622,27,2,57.28
2622,44,3,107.51
2623,34,1,148.23
2623,32,2,76.31
2624,18,3,44.29
2625,32,3,94.95
2626,7,2,24.26
2627,10,3,170.72
2627,32,2,84.59
2628,40,3,138.59
2628,17,2,32.29
2628,33,3,71.76
2628,26,1,155.4
2629,25,3,171.1
2629,50,2,191.85
2629,47,2,132.21
2629,30,2,51.87
2630,20,2,125.91
2630,8,3,34.35
2631,46,3,47.01
2631,15,3,18.22
2631,34,1,22.85
2632,43,2,134.5
2632,46,1,77.49
2632,23,1,52.57
2633,40,3,80.34
2633,5,2,81.58
2634,42,2,167.58
2634,47,2,192.53
2634,40,3,23.11
2635,20,1,32.44
2635,29,1,85.94
2635,5,3,191.07
2636,34,2,187.75
2637,32,1,136.42
2637,10,1,21.94
2637,2,1,119.93
2637,31,2,161.5
2638,17,3,10.22
2639,8,1,116.88
2640,16,1,84.19
2640,7,3,147.68
2641,5,3,173.4
2641,29,2,57.75
2641,46,3,16.71
2641,10,2,197.81
2642,10,1,46.74
2642,12,3,106.35
2642,25,1,171.13
2642,18,2,121.83
2643,48,3,93.72
2643,7,1,144.33
2644,21,3,167.82
2644,7,1,50.94
2644,23,3,112.32
2645,41,1,156.54
2646,26,1,31.09
2646,21,1,54.73
2647,17,2,87.66
2647,40,3,49.55
2647,17,2,27.87
2647,21,2,138.78
2648,36,1,117.2
2648,35,2,42.35
2649,45,1,115.12
2649,38,3,91.86
2650,27,1,143.5
2650,40,1,83.24
2650,38,3,85.45
2650,48,2,131.44
2651,31,2,145.96
2651,43,2,143.77
2652,45,3,169.64
2652,48,1,149.81
2652,35,1,26.44
2653,43,1,149.93
2654,18,3,193.2
2654,13,2,197.26
2654,3,3,90.4
2655,15,1,72.0
2656,8,3,107.49
2656,27,3,188.65
2656,23,1,92.53
2657,19,1,73.73
2657,45,3,18.8
2657,39,1,85.51
2658,39,3,199.92
2659,29,1,178.88
2660,2,2,160.77
2660,20,2,55.74
2660,30,1,91.03
2661,13,1,160.52
2661,32,2,87.61
2662,49,2,15.4
2662,8,3,125.49
2662,33,3,109.1
2662,32,1,182.52
2663,32,3,87.57
2664,18,3,131.24
2665,1,2,56.99
2665,29,1,123.23
2666,38,3,29.86
2666,42,1,26.67
2666,5,2,124.85
2667,4,1,195.39
2667,40,1,59.06
2668,14,3,65.17
2668,26,2,76.27
2669,15,2,152.45
2669,1,3,132.31
2669,28,3,37.83
2669,4,2,42.4
2670,10,1,56.47
2671,17,3,100.52
2671,37,2,53.68
2672,46,2,93.63
2672,34,2,180.88
2673,32,3,103.45
2674,22,2,188.93
2674,2,1,148.44
2674,44,1,105.43
2674,41,1,25.85
2675,17,1,133.33
2675,15,2,122.83
2675,45,2,169.45
2675,42,2,65.7
2676,1,1,63.83
2676,17,3,134.52
2677,6,3,33.31
2677,6,1,183.25
2677,50,1,172.64
2678,8,3,99.16
2678,26,3,160.09
2678,23,3,28.22
2679,28,2,73.1
2679,9,1,159.18
2680,18,2,183.32
2680,29,2,107.77
2681,5,1,156.17
2681,5,2,56.17
2681,26,3,14.43
2682,28,3,174.94
2683,21,1,124.83
2683,9,3,60.13
2683,1,3,170.32
2683,40,3,158.76
2684,37,2,68.72
2684,14,2,34.52
2684,24,3,180.51
2684,47,2,24.47
2685,26,1,71.65
2685,42,2,96.71
2685,5,2,61.21
2685,13,3,120.48
2686,50,2,127.48
2686,47,2,68.92
2686,23,3,137.05
2687,39,3,11.62
2688,44,2,89.81
2688,3,1,188.03
2688,36,1,193.23
2689,47,1,29.93
2689,37,2,147.98
2689,15,2,110.88
2689,11,2,24.98
2690,24,2,195.94
2691,37,2,119.52
2692,14,2,27.16
2692,32,3,58.99
2692,43,3,160.24
2692,25,3,30.63
2693,47,3,37.22
2694,3,1,70.63
2694,10,3,135.19
2695,23,1,146.55
2695,25,1,158.61
2695,20,1,133.33
2695,26,1,166.82
2696,29,1,62.32
2696,18,3,29.49
2696,15,2,18.16
2697,38,3,42.11
2697,40,2,67.8
2697,15,1,114.08
2698,7,1,92.23
2698,32,3,197.24
2698,34,1,18.1
2698,32,2,135.33
2699,38,2,191.68
2700,7,1,46.12
2700,16,1,37.58
2700,10,3,89.66
2701,36,3,117.93
2702,41,2,171.29
2702,24,1,83.47
2702,46,1,162.88
2702,4,3,17.08
2703,34,1,26.1
2704,28,2,147.72
2704,38,2,151.82
2704,44,2,10.13
2704,41,1,184.62
2705,5,2,68.98
2705,14,3,110.51
2706,15,3,188.08
2706,15,3,99.79
2706,23,1,153.52
2707,42,2,127.38
2707,29,2,55.57
2708,41,2,41.88
2709,24,3,108.47
2709,20,1,145.02
2710,13,2,120.96
2710,31,3,113.14
2710,50,2,126.41
2710,10,3,194.57
2711,16,2,14.44
2711,18,3,194.4
2711,35,3,94.06
2711,12,1,158.13
2712,10,1,148.36
2713,42,1,91.7
2714,34,2,109.84
2714,41,2,131.68
2714,24,3,106.25
2715,39,1,117.9
2716,32,1,114.34
2716,28,3,27.43
2717,7,3,117.21
2717,11,3,72.96
2718,37,3,22.06
2718,20,1,168.81
2718,38,3,175.43
2718,13,3,90.36
2719,3,1,171.06
2719,2,3,123.33
2719,44,1,69.89
2720,25,2,99.83
2720,39,2,70.15
2720,20,1,103.19
2720,2,1,98.94
2721,39,3,167.67
2722,44,3,176.08
2722,41,2,69.33
2723,5,2,125.7
2724,2,3,161.6
2724,37,3,163.18
2724,20,2,171.48
2725,3,3,115.93
2725,39,1,121.7
2726,3,1,164.11
2726,36,2,34.09
2726,38,1,171.91
2727,38,1,107.43
2728,42,3,158.03
2728,29,2,40.74
2728,41,2,156.66
2728,30,3,53.8
2729,43,1,183.99
2729,43,1,169.2
2729,20,3,32.38
2729,25,2,66.71
2730,2,2,146.86
2730,44,3,136.58
2730,49,3,66.15
2730,5,1,103.79
2731,31,2,55.5
2731,15,2,162.54
2731,11,1,142.54
2731,7,2,121.19
2732,2,2,123.71
2732,13,1,151.84
2732,22,3,123.42
2732,38,2,124.45
2733,5,1,67.37
2733,29,1,127.61
2733,50,2,41.06
2733,4,1,123.65
2734,20,3,67.36
2734,41,2,137.45
2735,24,2,16.72
2735,1,3,25.45
2736,32,2,53.25
2737,17,3,94.94
2738,44,2,72.97
2738,6,2,70.48
2738,12,3,25.37
2738,35,3,99.52
2739,49,3,132.78
2740,41,1,31.1
2741,37,2,116.18
2741,15,3,61.61
2742,19,3,35.44
2742,43,3,44.61
2742,34,1,144.21
2742,48,2,14.35
2743,28,3,73.88
2743,48,2,153.09
2743,1,3,153.19
2744,18,2,31.02
2745,39,3,128.39
2745,14,3,47.06
2746,17,1,142.43
2747,16,3,164.08
2747,46,1,142.72
2747,6,3,55.17
2747,41,1,117.47
2748,36,2,166.82
2748,47,2,129.17
2748,20,3,76.91
2748,4,2,20.57
2749,30,2,134.25
2749,18,1,144.27
2749,5,1,75.83
2750,30,3,83.18
2750,41,2,107.66
2750,34,2,117.14
2751,31,1,135.56
2752,4,2,120.48
2752,11,1,124.22
2752,3,3,72.44
2752,19,1,174.75
2753,12,3,77.45
2753,48,1,183.09
2753,38,1,106.56
2754,18,1,22.63
2755,46,2,139.81
2755,37,1,68.57
2756,28,1,155.05
2756,48,1,64.85
2757,3,3,89.93
2757,30,3,65.77
2757,27,3,194.57
2757,1,2,27.84
2758,34,3,172.21
2758,29,1,84.0
2759,39,1,102.89
2759,24,2,51.05
2759,27,1,57.01
2759,9,2,111.88
2760,28,1,72.26
2760,15,2,16.79
2761,6,3,17.01
2762,28,3,152.22
2763,24,1,161.28
2764,32,2,87.23
2765,20,1,105.91
2766,28,2,103.21
2766,37,3,148.96
2767,31,2,116.5
2767,10,2,94.25
2767,29,1,137.29
2768,45,1,126.85
2768,11,3,58.25
2768,20,2,174.15
2769,20,3,63.34
2769,35,1,20.72
2769,29,1,157.22
2770,22,1,156.36
2771,46,3,158.55
2771,11,3,152.43
2772,38,2,148.3
2773,32,3,51.5
2773,34,1,185.77
2773,50,1,117.8
2773,18,2,54.05
2774,34,2,153.43
2774,43,2,131.09
2774,8,3,70.32
2774,3,1,86.85
2775,16,2,181.79
2775,28,1,139.62
2775,33,1,85.94
2775,26,2,100.87
2776,43,2,63.91
2776,18,1,128.37
2776,14,1,60.1
2777,9,2,75.58
2778,37,1,98.79
2778,14,2,122.58
2779,17,2,96.52
2780,17,1,39.38
2780,43,1,106.9
2780,46,3,79.16
2781,17,1,162.19
2781,49,1,24.98
2781,46,3,139.73
2781,14,2,32.77
2782,28,3,68.04
2783,11,3,142.46
2783,5,2,41.57
2783,32,2,48.66
2784,44,1,124.18
2784,41,1,81.19
2784,48,3,149.83
2784,7,1,96.96
2785,30,3,33.98
2786,27,2,62.73
2786,44,3,95.75
2787,26,2,152.62
2788,40,3,48.25
2788,24,3,83.82
2788,11,2,34.57
2789,43,1,48.05
2789,23,2,21.67
2790,3,2,12.15
2790,21,1,176.08
2790,41,2,40.0
2791,37,2,14.3
2791,24,2,160.33
2792,45,2,101.09
2793,17,2,193.46
2794,26,2,148.19
2794,10,3,172.04
2795,43,2,24.05
2795,31,2,199.49
2795,33,1,92.22
2795,33,3,35.46
2796,36,2,138.11
2796,23,3,34.72
2796,16,1,169.52
2796,28,2,16.36
2797,7,3,124.93
2797,22,3,36.31
2798,32,3,148.09
2799,45,1,54.94
2799,6,1,182.39
2800,30,2,92.42
2801,38,3,42.29
2802,16,1,33.8
2802,19,2,35.39
2803,13,2,138.06
2803,14,3,139.66
2803,13,2,12.54
2804,30,2,70.11
2805,11,3,25.31
2805,32,3,85.15
2806,48,1,174.28
2807,16,2,25.72
2808,10,1,25.16
2808,22,3,68.2
2809,11,2,62.88
2810,44,3,166.16
2810,11,3,98.13
2811,28,1,191.24
2811,13,1,188.24
2811,12,3,180.68
2812,16,2,168.04
2812,49,3,82.96
2812,49,1,50.17
2812,18,3,52.91
2813,20,3,102.79
2813,45,2,74.35
2814,35,1,165.09
2814,33,3,195.68
2814,45,2,111.46
2814,48,2,126.36
2815,42,1,147.64
2816,13,2,52.01
2817,41,1,185.04
2817,44,1,163.07
2817,1,2,22.89
2817,35,3,77.91
2818,9,2,149.54
2818,30,1,152.24
2818,6,2,120.76
2819,33,1,176.2
2819,34,2,35.08
2819,22,2,133.71
2820,9,1,147.87
2820,22,2,121.91
2821,22,2,154.92
2821,47,3,149.9
2821,17,3,170.18
2821,25,2,32.0
2822,9,3,185.21
2822,43,1,140.89
2822,21,3,93.8
2822,32,3,29.42
2823,17,3,188.86
2823,17,2,130.77
2824,45,3,72.58
2824,29,1,110.05
2824,12,2,35.77
2824,19,1,116.16
2825,3,3,18.1
2825,8,1,158.85
2825,15,2,158.36
2825,15,3,48.58
2826,37,1,112.85
2826,23,1,110.22
2826,18,1,27.0
2826,48,2,130.55
2827,36,3,66.48
2828,18,3,162.37
2828,6,2,13.35
2829,18,1,162.98
2829,41,2,144.76
2830,14,1,70.1
2831,42,2,181.46
2832,9,1,47.38
2832,5,3,126.97
2833,5,1,154.98
2834,22,1,107.42
2835,7,3,24.83
2836,6,2,156.42
2836,12,1,165.93
2836,49,1,133.87
2837,31,1,79.57
2837,4,2,195.86
2838,25,3,185.17
2838,34,3,195.26
2838,10,1,110.18
2839,40,1,51.33
2840,46,2,160.75
2840,5,1,65.99
2840,19,1,39.54
2841,28,2,177.29
2842,16,1,33.48
2842,12,2,115.85
2842,1,3,196.46
2843,22,3,17.91
2843,48,3,12.4
2843,35,1,106.75
2844,30,1,35.33
2845,13,3,77.0
2845,23,3,185.39
2845,1,1,60.27
2846,2,2,121.62
2846,30,2,50.94
2847,9,2,183.1
2847,4,2,102.79
2847,15,3,15.27
2847,41,2,21.25
2848,31,3,177.8
2848,19,2,132.44
2848,45,2,123.97
2848,31,3,21.66
2849,16,2,109.4
2850,33,3,75.74
2850,28,3,116.08
2850,37,2,146.24
2851,33,1,115.66
2851,40,1,16.1
2852,9,2,110.15
2852,34,2,141.23
2853,32,3,83.64
2853,20,3,10.87
2853,2,1,190.65
2854,49,3,86.23
2855,8,1,16.81
2855,22,1,127.75
2856,12,1,195.49
2856,49,1,40.16
2856,6,1,187.31
2857,28,1,196.04
2858,38,2,109.64
2859,41,3,44.7
2859,6,3,130.88
2859,46,3,24.05
2859,30,2,94.38
2860,8,3,55.09
2860,26,2,101.65
2861,20,2,186.37
2861,12,3,141.87
2861,48,2,180.51
2862,12,3,50.48
2863,19,1,16.82
2863,50,3,132.84
2863,16,1,160.68
2864,49,1,37.59
2864,48,1,11.76
2864,44,1,37.05
2865,24,3,39.87
2865,11,2,93.44
2865,38,3,81.73
2866,50,2,81.22
2866,36,1,66.06
2866,37,1,12.04
2866,26,3,107.42
2867,40,1,22.01
2868,47,1,173.45
2868,18,2,168.14
2868,17,1,68.25
2869,43,3,64.59
2869,47,2,81.24
2869,19,3,180.62
2869,37,1,87.09
2870,27,3,142.85
2871,41,2,132.69
2871,10,3,130.28
2871,34,2,80.77
2871,27,1,49.23
2872,39,2,186.33
2873,9,2,181.12
2874,49,2,56.57
2874,27,3,147.52
2874,41,3,121.73
2874,44,2,33.62
2875,32,1,15.13
2876,16,3,135.91
2877,25,2,42.55
2877,29,1,102.26
2878,15,3,114.0
2878,10,2,132.85
2878,14,1,37.38
2879,38,3,141.43
2879,6,2,15.22
2879,19,1,197.72
2880,46,2,87.39
2880,34,2,83.6
2880,15,1,157.85
2881,3,3,77.14
2881,35,2,165.98
2881,26,3,158.24
2882,29,1,143.03
2883,34,2,182.37
2883,12,3,17.84
2884,47,3,176.07
2885,34,2,173.86
2885,23,2,47.89
2885,47,3,186.55
2886,6,3,49.81
2886,21,2,24.63
2886,5,3,89.4
2886,43,1,52.22
2887,2,1,104.27
2888,14,3,76.2
2888,32,1,107.76
2888,9,2,54.29
2888,49,1,36.26
2889,29,3,165.93
2890,31,3,115.85
2890,12,2,142.76
2891,47,1,45.38
2891,3,1,198.24
2891,36,2,154.86
2892,18,2,180.8
2892,13,2,28.67
2892,20,3,166.34
2892,29,2,131.91
2893,42,2,26.6
2893,23,1,44.08
2894,19,2,71.11
2894,26,1,65.84
2894,21,2,99.85
2895,8,1,175.55
2896,13,3,148.78
2897,26,1,171.54
2898,38,2,39.84
2898,33,3,94.78
2898,19,3,27.01
2898,47,1,185.84
2899,16,1,43.54
2900,6,1,182.29
2900,3,3,146.53
2900,11,3,74.86
2901,41,2,82.22
2901,43,2,67.46
2902,41,3,60.35
2902,38,2,144.88
2902,46,2,100.7
2903,25,1,23.47
2904,31,3,160.96
2905,12,1,167.04
2905,34,2,165.85
2905,36,2,126.75
2905,38,1,14.95
2906,29,3,102.31
2907,2,3,108.58
2907,32,1,21.07
2908,21,1,199.94
2908,2,3,193.7
2908,44,1,189.87
2909,19,1,159.38
2909,39,2,44.23
2909,11,1,87.66
2909,32,1,144.59
2910,10,1,67.37
2910,28,1,158.15
2910,8,2,165.51
2910,46,3,135.91
2911,50,2,37.74
2911,46,2,38.99
2912,15,2,68.84
2912,12,1,182.96
2912,40,2,31.66
2912,26,1,166.32
2913,24,2,106.03
2913,38,2,31.58
2913,32,3,160.8
2914,39,3,156.54
2914,15,1,81.92
2915,14,3,99.45
2915,18,3,109.04
2915,8,1,161.49
2916,2,1,23.86
2916,14,1,58.52
2916,27,2,144.43
2916,42,2,125.6
2917,31,1,148.84
2917,40,1,15.28
2917,29,2,32.83
2918,47,2,66.78
2918,25,1,61.59
2918,32,3,130.27
2918,35,2,13.06
2919,33,2,163.53
2919,33,1,87.56
2919,44,3,190.96
2919,28,2,153.08
2920,42,3,73.06
2920,10,2,189.61
2921,16,1,129.25
2921,14,2,160.45
2921,31,2,86.81
2922,20,1,166.89
2922,39,2,164.77
2923,18,3,173.35
2923,8,2,172.93
2923,2,1,163.95
2923,44,3,16.55
2924,23,2,187.58
2924,50,2,38.15
2924,47,1,95.03
2924,26,1,183.62
2925,23,2,79.46
2925,45,3,142.5
2925,45,3,177.53
2926,40,1,37.65
2926,12,3,109.62
2926,26,3,196.19
2926,38,3,162.43
2927,44,3,100.7
2927,7,2,180.53
2927,46,1,151.76
2927,9,3,175.36
2928,42,3,101.36
2928,18,3,14.4
2929,50,1,193.73
2929,22,3,198.81
2929,14,3,111.32
2929,16,3,148.41
2930,40,2,25.15
2930,34,3,103.15
2930,49,2,52.99
2931,43,3,100.67
2931,6,3,33.3
2931,22,1,52.99
2931,47,2,18.15
2932,44,2,72.06
2932,23,3,182.07
2933,4,1,107.13
2933,38,2,173.14
2933,10,2,145.28
2934,36,2,130.82
2934,43,3,171.44
2935,12,1,118.07
2935,4,3,138.97
2935,8,2,49.63
2935,10,1,33.18
2936,50,2,62.09
2936,49,3,119.4
2936,39,2,36.71
2936,39,2,100.42
2937,1,1,127.92
2937,27,1,87.15
2937,26,3,171.06
2937,2,1,139.41
2938,12,1,38.62
2938,42,1,115.98
2938,50,2,169.66
2938,10,2,42.16
2939,50,1,123.92
2939,38,2,139.61
2939,11,1,106.89
2939,35,1,100.7
2940,41,1,180.19
2940,17,2,54.89
2941,20,3,91.92
2941,16,3,45.25
2942,43,1,183.91
2942,8,2,15.25
2942,21,1,50.6
2942,21,1,31.9
2943,2,3,173.33
2943,40,3,185.46
2943,27,1,104.89
2944,18,3,153.77
2944,36,1,43.05
2944,14,1,180.1
2945,27,2,70.78
2946,4,1,145.97
2946,49,1,69.42
2946,9,1,171.98
2946,8,3,23.07
2947,15,3,181.57
2947,26,1,48.83
2947,33,1,175.85
2948,2,1,73.92
2948,38,1,153.29
2949,34,2,66.17
2949,27,2,58.55
2949,44,1,103.36
2950,11,3,178.16
2950,21,3,31.6
2950,38,3,39.42
2950,33,1,70.76
2951,10,2,68.97
2951,29,1,47.17
2952,3,1,36.75
2952,4,1,60.83
2952,6,3,184.63
2953,14,3,121.82
2954,2,2,18.36
2954,50,1,97.6
2954,6,2,27.86
2954,19,2,32.14
2955,42,1,80.33
2955,3,2,119.12
2956,38,1,186.09
2956,46,1,166.83
2957,8,3,197.96
2957,36,2,122.43
2957,37,1,107.07
2958,10,3,31.92
2958,23,1,23.36
2959,31,2,184.79
2959,42,3,167.89
2959,9,1,194.57
2959,15,1,121.26
2960,36,3,139.47
2960,23,2,128.6
2960,6,1,107.55
2961,28,1,30.53
2961,25,3,168.7
2961,2,2,80.72
2962,14,3,29.48
2962,12,3,71.29
2963,40,2,110.37
2964,48,1,114.89
2964,2,1,82.74
2964,41,1,74.15
2964,8,1,163.73
2965,13,1,29.04
2965,23,1,65.11
2966,16,1,123.06
2966,47,2,10.82
2967,8,3,150.15
2967,18,2,174.02
2968,5,2,82.22
2969,43,1,131.93
2969,21,3,40.19
2970,16,2,35.45
2970,1,1,105.25
2970,18,1,34.15
2971,42,2,161.78
2972,4,1,31.3
2972,42,2,60.36
2972,35,1,150.5
2973,9,3,45.99
2973,45,3,125.8
2973,14,3,87.6
2973,17,2,55.78
2974,19,1,40.05
2974,39,3,124.39
2974,12,2,157.43
2975,20,2,158.52
2975,23,2,92.22
2976,37,3,103.32
2976,35,3,93.73
2977,42,3,157.76
2977,11,1,61.54
2977,2,2,77.63
2978,3,1,146.52
2978,45,2,15.94
2978,22,1,53.24
2978,48,2,177.33
2979,38,3,26.53
2979,19,1,81.66
2980,19,2,10.22
2980,13,2,67.48
2980,8,2,183.91
2980,41,1,54.57
2981,3,3,31.2
2981,2,1,61.79
2981,12,1,66.46
2982,27,2,120.22
2983,23,1,103.79
2983,48,1,162.29
2983,8,3,23.59
2983,13,2,146.12
2984,5,2,134.24
2985,26,3,118.93
2985,40,2,29.62
2985,30,2,39.69
2986,23,1,169.88
2987,39,2,55.3
2987,3,1,103.39
2988,28,3,69.32
2988,42,3,122.75
2988,32,1,58.09
2988,29,3,125.23
2989,36,1,99.13
2990,16,2,10.68
2990,30,1,51.38
2991,48,2,50.62
2991,28,1,148.72
2991,17,2,154.56
2992,47,1,176.78
2992,6,1,121.0
2992,4,1,168.35
2992,36,1,38.84
2993,31,2,87.84
2994,36,1,162.31
2994,37,1,126.2
2994,26,1,21.86
2995,24,1,52.72
2996,30,1,29.51
2996,8,1,31.54
2996,36,1,52.9
2996,22,2,42.22
2997,35,2,86.24
2997,3,2,118.58
2998,15,2,41.72
2998,15,2,55.4
2999,41,3,108.05
2999,19,2,144.93
2999,12,2,32.02
3000,1,3,26.14
3000,45,3,19.27
3001,16,2,195.96
3001,36,3,30.75
3001,39,2,142.11
3001,44,3,85.12
3002,22,3,140.08
3002,44,2,27.47
3002,16,3,121.46
3003,37,2,118.53
3003,2,1,173.24
3003,3,2,51.86
3003,10,1,167.91
3004,36,1,124.42
3004,29,2,137.15
3004,48,3,133.92
3005,3,1,69.83
3006,1,3,52.37
3007,6,1,149.44
3007,30,1,61.65
3007,48,3,165.89
3007,4,3,80.82
3008,22,3,54.13
3008,45,1,200.0
3008,3,2,132.96
3008,22,3,132.42
3009,22,1,109.26
3009,48,1,37.16
3009,24,1,57.29
3009,43,1,142.93
3010,4,3,131.08
3010,48,1,75.56
3011,5,1,35.79
3011,38,3,90.58
3011,13,2,113.14
3012,15,3,129.6
3012,47,2,32.14
3012,10,3,178.91
3012,24,2,180.92
3013,19,3,24.62
3013,50,1,96.0
3014,32,3,92.32
3015,1,1,186.2
3016,21,1,56.92
3017,16,2,128.71
3018,36,3,46.0
3019,16,2,91.22
3019,34,3,21.14
3019,36,1,122.1
3019,21,1,125.9
3020,4,2,12.74
3020,13,1,166.92
3020,27,2,128.22
3020,25,3,29.21
3021,49,1,38.9
3021,18,1,165.06
3021,49,1,148.67
3022,2,1,51.4
3022,48,3,197.3
3023,32,1,136.44
3023,24,2,119.65
3023,44,2,88.96
3023,25,1,39.31
3024,20,2,94.22
3024,9,3,50.35
3024,28,3,21.41
3024,22,2,124.73
3025,24,3,167.54
3025,34,3,14.26
3025,44,1,20.59
3026,36,2,120.12
3026,39,1,97.36
3027,43,1,51.74
3027,9,3,77.5
3028,36,2,44.87
3029,19,3,18.28
3030,16,2,11.78
3030,29,1,156.14
3031,27,3,102.06
3031,17,1,78.77
3031,2,3,153.82
3031,20,3,12.74
3032,36,3,145.79
3032,16,3,121.76
3032,2,2,115.98
3033,31,3,79.89
3033,21,3,40.85
3033,23,2,197.5
3034,22,3,20.82
3034,7,3,120.26
3035,24,3,199.51
3035,49,1,50.33
3036,29,2,75.96
3036,16,2,96.18
3036,41,2,183.29
3037,11,3,22.16
3037,40,3,69.01
3038,17,3,183.73
3038,28,3,94.92
3039,49,3,169.16
3039,35,3,160.7
3039,33,2,153.19
3039,6,1,87.77
3040,28,1,91.18
3040,46,1,122.86
3041,25,3,91.8
3041,46,3,137.38
3041,13,1,37.28
3041,9,3,98.87
3042,1,1,125.63
3042,1,1,59.68
3042,17,3,51.26
3043,2,2,194.99
3044,22,3,85.29
3044,13,1,169.78
3045,13,1,131.57
3045,29,2,146.58
3045,11,2,135.15
3045,12,3,78.59
3046,7,2,185.56
3046,21,1,51.92
3046,12,1,80.07
3047,40,3,133.91
3048,8,2,90.93
3048,6,2,16.72
3048,15,3,47.88
3048,12,1,138.55
3049,27,3,67.41
3049,23,2,190.37
3050,12,1,126.85
3050,24,1,21.45
3050,9,2,55.54
3051,10,3,195.63
3051,5,3,90.96
3051,45,1,157.02
3052,15,2,89.0
3052,2,1,115.1
3052,41,2,145.84
3052,29,1,95.42
3053,31,3,41.93
3053,12,2,139.06
3054,44,2,163.29
3055,7,1,12.62
3055,15,3,62.23
3055,43,2,93.53
3056,45,1,114.06
3056,18,2,62.39
3057,23,1,141.86
3057,29,2,114.27
3057,41,1,107.98
3057,49,1,193.41
3058,47,3,189.17
3058,27,3,16.18
3058,7,1,171.19
3058,29,1,172.07
3059,16,3,21.76
3059,25,2,95.13
3060,31,2,161.78
3060,9,2,156.58
3061,35,1,187.35
3061,43,2,39.0
3061,1,3,126.65
3061,18,2,106.23
3062,46,2,108.7
3063,38,1,134.01
3063,38,3,45.22
3064,23,3,118.59
3064,46,1,68.34
3064,47,1,180.39
3065,18,2,58.04
3066,2,1,80.63
3066,39,1,172.95
3066,12,3,143.75
3066,7,2,76.3
3067,4,3,134.55
3067,47,3,191.7
3067,8,3,155.16
3067,48,3,165.21
3068,16,2,23.21
3068,50,2,183.46
3068,12,2,119.99
3069,29,1,54.64
3070,29,2,199.61
3070,9,3,13.67
3071,42,2,11.31
3071,40,3,114.89
3071,4,1,15.81
3072,24,1,34.47
3072,3,3,189.49
3073,35,1,45.69
3073,6,3,140.5
3073,22,1,135.52
3073,3,3,116.63
3074,7,2,23.95
3074,48,3,130.65
3074,37,1,119.82
3075,10,2,91.06
3075,29,1,38.56
3075,12,3,20.26
3075,38,1,84.8
3076,37,1,122.35
3076,25,3,73.23
3077,39,2,80.88
3077,37,3,140.15
3077,3,2,111.07
3077,34,2,91.05
3078,47,2,11.6
3078,2,3,53.43
3078,49,1,17.51
3078,26,2,153.19
3079,10,1,61.36
3079,31,3,15.7
3080,35,1,151.87
3081,28,1,47.63
3081,16,2,102.69
3082,26,1,149.42
3083,36,3,154.54
3083,47,2,104.41
3083,3,2,126.56
3084,38,3,99.76
3084,34,1,137.78
3084,26,2,26.12
3085,9,3,63.56
3086,44,3,72.55
3086,9,3,170.95
3086,4,3,90.9
3086,6,3,40.68
3087,6,2,106.84
3087,43,3,166.66
3087,18,1,140.97
3088,25,2,169.02
3088,7,2,19.41
3088,10,3,15.06
3088,19,1,43.65
3089,8,1,65.69
3089,37,2,71.64
3090,2,3,145.11
3090,21,2,103.14
3090,24,2,167.23
3090,29,3,178.95
3091,26,2,26.19
3091,34,2,196.17
3091,35,3,171.89
3091,12,2,135.61
3092,27,3,159.77
3092,21,3,135.49
3093,15,3,146.29
3093,33,1,186.11
3093,18,1,132.21
3093,20,3,68.08
3094,14,2,13.63
3094,20,1,65.31
3094,14,1,26.67
3095,25,3,37.67
3096,16,1,116.64
3096,18,2,154.57
3096,30,1,89.03
3096,4,3,112.65
3097,1,1,94.65
3097,26,1,52.82
3098,5,1,124.89
3098,7,2,21.36
3098,27,3,111.52
3098,20,2,20.15
3099,30,1,108.35
3099,30,3,138.5
3100,40,1,86.92
3101,45,3,34.4
3101,13,1,187.1
3101,15,3,73.33
3102,3,1,175.33
3103,30,3,112.8
3103,10,3,140.9
3104,29,2,96.16
3105,10,3,47.43
3106,24,1,57.41
3107,35,1,66.99
3107,1,2,100.24
3107,18,1,27.34
3107,19,3,112.13
3108,9,1,18.93
3108,48,1,79.92
3109,4,1,191.83
3109,21,2,40.16
3109,28,2,42.47
3110,34,3,105.16
3111,44,2,166.65
3111,20,2,179.03
3111,28,2,70.06
3111,46,1,140.61
3112,42,2,16.63
3113,41,3,193.33
3113,9,3,146.05
3113,49,1,143.26
3114,41,1,10.72
